Rating Agency,Company,Rating,Date,CIK,Binary Rating,SIC Code,Sector,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share
Moody's Investors Service,Deluxe Corporation,BB,2012-11-09,27996,0,2780.0,NoDur,DLX,0.8096,0.7678,3.3383,65.1686,20.0782,20.0782,26.7575,16.8266,10.827,1.0715,67.459,-23.3016,11.6598,15.6613,0.0887,0.1021
Fitch Ratings,British American Tobacco plc.,A-,2012-11-08,1303523,1,2111.0,NoDur,BTI,1.1278,0.4829,1.0735,75.173,29.0131,29.0131,35.0401,29.4833,21.0979,0.5342,36.5999,-120.0879,12.5433,18.9263,0.6806,0.6395
Fitch Ratings,"Baidu, Inc.",A,2012-11-06,1329099,1,7370.0,BusEq,BIDU,3.5965,0.1239,0.1544,73.1262,52.2508,52.2508,58.3533,53.8534,45.6545,0.6213,41.6923,52.4479,29.1615,36.5282,1.5828,1.192
Standard & Poor's Ratings Services,Hovnanian Enterprises Inc.,C,2012-11-05,357294,0,1531.0,Other,HOV,1.5881,1.7392,-3.5166,15.3072,1.6506,1.6506,2.5702,-6.8164,-4.4567,0.8819,10.6659,13.6392,-3.9304,-10.082,38.3681,37.8733
Moody's Investors Service,"CSG Systems International, Inc.",BB+,2012-10-22,1005757,0,7374.0,BusEq,CSGS,1.6327,0.5628,1.5804,47.2488,13.532,13.532,22.4073,6.1293,4.0826,0.6245,9.4606,-18.764,2.5496,4.1364,-0.8073,-0.0649
Moody's Investors Service,Texas Eastern Transmission L.P.,BBB+,2012-10-19,97476,1,3674.0,BusEq,TXN,2.2372,0.2777,0.5106,49.3047,21.7838,21.7838,29.8508,21.5144,16.0248,0.6701,20.4164,62.1111,10.9089,14.7464,-0.3687,-0.1854
Moody's Investors Service,"Alon USA Energy, Inc.",B,2012-10-17,1325955,0,2911.0,Enrgy,ALJ,2.7884,2.0358,-2.266,13.9816,7.9859,7.9859,8.2882,7.3876,8.3575,3.2524,-99.7448,-99.7445,27.1938,103.3152,0.0942,0.0942
Moody's Investors Service,"Penn National Gaming, Inc. (Old)",BB,2012-10-17,921738,0,7990.0,Other,PENN,0.6738,0.5049,1.2213,40.4298,6.231,6.231,15.3793,0.1837,-2.4182,0.551,-3.4684,-34.8642,-1.3816,-1.7171,1.9867,1.0317
Moody's Investors Service,"Delta Air Lines, Inc. (Old)",BB+,2012-10-01,27904,0,4512.0,Other,DAL,0.6085,1.1336,-9.8789,20.0769,5.6244,5.6244,10.5112,2.1899,2.432,0.8073,-61.1748,-5.3573,1.9633,8.1715,-0.0016,0.1045
Standard & Poor's Ratings Services,United Parcel Service Inc.,AA,2012-09-21,1090727,1,4210.0,Other,UPS,1.9602,0.5659,1.3478,78.3167,11.3856,11.3856,15.0025,10.6772,6.7373,1.4747,41.4813,62.1949,9.9354,18.0063,-1.4404,-0.9863
Moody's Investors Service,"Fiserv, Inc.",BBB,2012-09-18,798354,1,7374.0,BusEq,FISV,1.5903,0.5094,1.0393,42.2695,24.3649,24.3649,32.5671,19.187,12.001,0.4991,15.6705,-16.7162,6.1104,7.6876,0.2114,0.2415
Moody's Investors Service,"FMC Technologies, Inc.",BBB,2012-09-18,1135152,1,3533.0,Manuf,FTI,1.5486,0.3678,0.7204,38.9247,13.1128,13.1128,16.3649,9.7734,6.6317,0.6498,9.3928,-32.2635,4.3094,5.9381,-0.0938,-0.3348
Moody's Investors Service,NCR Corporation,BB,2012-09-07,70866,0,7370.0,BusEq,NCR,1.75,0.0108,0.012,21.0147,3.1628,3.1628,5.5827,2.8869,2.8444,1.0803,16.048,18.7023,3.3708,15.8747,0.1068,0.579
Standard & Poor's Ratings Services,Baker Hughes Inc.,A-,2012-08-31,1701605,1,1389.0,Enrgy,BKR,2.7975,0.1941,0.2549,23.0296,13.1108,13.1108,19.7721,11.7947,8.7691,0.7981,10.9183,19.6616,7.0149,8.799,1.2735,-0.387
Standard & Poor's Ratings Services,Costco Wholesale Corp.,A+,2012-08-28,909832,1,5399.0,Shops,COST,1.1374,0.0906,0.1712,12.5693,2.7431,2.7431,3.7047,2.6801,1.6443,3.3226,12.2644,12.2644,5.7621,11.1529,0.9838,0.4292
Moody's Investors Service,Edison Mission Energy,CC,2012-08-10,930835,0,4911.0,Utils,EME,1.4551,0.1096,0.1244,13.0748,3.7551,3.7551,4.7131,3.587,2.3306,1.8624,10.006,40.4568,4.1335,8.9089,1.1381,1.0021
Moody's Investors Service,Olin Corporation,BB+,2012-08-09,74303,0,2810.0,Chems,OLN,2.2578,0.335,0.5974,14.8811,4.4076,4.4076,9.8871,4.849,4.086,0.7741,7.8044,12.2264,3.163,5.1902,-1.1112,-0.4874
Standard & Poor's Ratings Services,Iron Mountain Inc.,B+,2012-08-07,1020569,0,6798.0,Money,IRM,1.0771,0.7234,2.6738,58.6958,18.9471,18.9471,31.2971,11.706,13.1203,0.499,19.6461,-17.474,4.0788,5.4341,0.0461,0.1701
Standard & Poor's Ratings Services,"Walgreens Boots Alliance, Inc",A,2012-08-02,1618921,1,5912.0,Shops,WBA,1.5244,0.139,0.1623,28.3886,6.047,6.047,7.5515,5.9487,3.7598,2.6293,18.2798,21.1536,9.8856,15.7397,0.1506,-0.135
Standard & Poor's Ratings Services,Suburban Propane Partners L.P.,BB-,2012-08-02,1005210,0,5900.0,Shops,SPH,1.9656,0.4929,0.9719,42.9912,12.0304,12.0304,15.023,9.7308,9.6565,1.2448,32.0939,178.2724,12.02,16.2752,-0.6576,-0.6759
Standard & Poor's Ratings Services,Duke Energy Corp.,A,2012-07-25,1326160,1,4931.0,Utils,DUK,1.5969,0.4419,0.8134,65.4919,17.2436,17.2436,31.215,15.4849,9.2489,0.2415,5.827,7.2021,2.2339,3.2522,2.2229,1.4673
Moody's Investors Service,KB Home,B,2012-07-24,795266,0,1531.0,Other,KBH,4.7561,0.7815,3.5774,12.0518,-7.0501,-7.0501,-6.7324,-13.768,-13.5856,0.5237,-40.3852,-40.3852,-7.115,-8.8227,-2.7688,-1.7202
Standard & Poor's Ratings Services,Alaska Air Group Inc.,B,2012-07-20,766421,0,4512.0,Other,ALK,1.057,0.4835,1.1133,100.0,10.3983,10.3983,16.1186,9.1246,5.6739,0.8357,20.8688,20.8688,4.7416,10.7787,0.9815,-0.3216
Fitch Ratings,"Houghton Mifflin Harcourt Publishers, Inc.",BB+,2012-06-28,1580156,0,2731.0,NoDur,HMHC,1.8387,1.2941,-4.4646,28.9687,-157.2715,-157.2715,-112.5523,-176.2164,-168.4844,0.3969,323.5288,86.8932,-66.8638,-95.1531,-0.0156,-0.0264
Standard & Poor's Ratings Services,Otter Tail Corporation,BB+,2012-06-21,1466593,0,4911.0,Utils,OTTR,2.4671,0.4457,0.8043,36.4273,8.5574,8.5574,15.5007,4.6456,-1.7022,0.4941,6.109,6.5553,2.0529,3.2969,-0.0233,-0.2418
Moody's Investors Service,Norfolk Southern Corporation,BBB+,2012-06-15,702165,1,4011.0,Other,NSC,1.0294,0.4271,0.7608,63.0952,28.7594,28.7594,36.5378,26.1189,17.0695,0.3915,19.3321,19.3321,6.7139,11.0745,1.8863,-0.3304
Moody's Investors Service,Columbus McKinnon Corporation,B+,2012-06-15,1005229,0,3530.0,Manuf,CMCO,2.8546,0.4863,0.9541,26.644,7.6264,7.6264,9.695,5.5429,4.5557,1.1485,16.1498,67.7694,5.0281,8.2967,1.0366,1.0287
Moody's Investors Service,"Trinity Industries, Inc.",BB,2012-06-15,99780,0,3743.0,Manuf,TRN,2.0385,0.604,1.5255,19.7665,14.5254,14.5254,20.9135,8.134,4.8395,0.48,7.5348,8.4914,2.3983,2.9834,-0.3944,-0.7507
Moody's Investors Service,"Commercial Vehicle Group, Inc.",B,2012-06-15,1290900,0,3714.0,Durbl,CVGI,2.7119,0.9514,19.5695,13.8929,5.896,5.896,7.5167,2.6063,2.2361,2.0449,145.5185,340.4766,4.5689,7.0745,-0.3741,-0.758
Fitch Ratings,"Community Health Systems, Inc.",B,2012-06-15,1108109,0,8062.0,Hlth,CYH,1.4892,0.7809,3.5897,84.5954,9.5285,9.5285,15.0522,3.9773,1.6962,0.7828,13.6296,-18.6566,2.2085,2.9865,1.1287,-0.2251
Moody's Investors Service,TriMas Corporation,B+,2012-06-15,842633,0,3460.0,Manuf,TRS,1.916,0.7269,2.7038,29.3092,12.1148,12.1148,16.1168,7.3564,5.5685,1.0928,29.2364,-25.7605,5.1225,7.984,-0.003,-0.3049
Moody's Investors Service,Enel Americas S.A.,BBB,2012-06-15,912505,1,4911.0,Utils,ENIA,1.0266,0.3217,0.5718,45.8531,33.5583,33.5583,39.9611,20.404,13.352,0.4758,6.6253,11.56,3.3268,4.4937,2.6804,1.7675
Fitch Ratings,Nielsen Holdings plc,B+,2012-06-15,1492633,0,8700.0,Other,NLSN,0.984,0.5878,1.4572,58.9339,13.6261,13.6261,23.5548,1.2012,1.5766,0.3673,1.3144,-0.8622,0.4206,0.5417,-0.1487,-0.0073
Moody's Investors Service,Century Aluminum Company,CCC+,2012-06-15,949157,0,3350.0,Manuf,CENX,2.5254,0.1938,0.2478,6.5999,3.4868,3.4868,8.2089,1.6395,0.8349,0.749,1.0908,1.0907,0.6253,0.8794,-1.4413,-1.5208
Moody's Investors Service,"Carriage Services, Inc.",B+,2012-06-15,1016281,0,7200.0,Shops,CSV,0.9661,0.6436,1.8107,27.7565,15.3623,15.3623,20.9565,5.8851,3.7948,0.2728,4.8983,-9.2433,0.923,1.7458,0.262,0.2309
Moody's Investors Service,Northwest Natural Gas Company,A+,2012-06-15,73020,1,4924.0,Utils,NWN,0.8413,0.4732,1.1523,44.6283,17.4922,17.4922,25.9462,12.7853,7.6135,0.3015,8.8237,8.8237,2.2954,4.6486,3.9852,9.5484
Moody's Investors Service,Dentsply Sirona Inc.,BBB,2012-06-15,818479,1,3843.0,Hlth,XRAY,1.3989,0.4416,0.9377,50.1805,11.8503,11.8503,15.5173,10.0922,9.6354,0.5337,13.133,-22.5564,5.2035,7.3336,0.1553,-0.0585
Moody's Investors Service,"Douglas Dynamics, L.L.C.",B+,2012-06-15,1287213,0,3531.0,Manuf,PLOW,3.1726,0.4064,0.7524,34.3954,19.244,19.244,23.5582,14.5461,9.0073,0.5816,11.6532,-29.0332,5.3034,6.9172,1.3699,1.4084
Moody's Investors Service,EOG Resources Canada Inc.,A-,2012-06-15,821189,1,1311.0,Enrgy,EOG,1.2901,0.2838,0.3963,100.0,20.8699,20.8699,45.7203,18.8601,10.7753,0.4077,8.6317,8.6317,4.3928,6.182,3.276,2.5588
Moody's Investors Service,Eastman Kodak Company (DIP),BB+,2012-06-15,31235,0,3577.0,BusEq,KODK,1.2684,-1.381,-0.6447,13.6681,-17.1827,-17.1827,-8.9819,-21.1158,-21.311,0.7664,31.4468,28.131,-15.7974,74.8734,-2.9934,-2.9329
Moody's Investors Service,Consolidated Communications Finance Co.,B-,2012-06-15,1304421,0,4813.0,Telcm,CNSL,1.8988,0.9482,18.504,65.1261,16.8563,16.8563,42.5011,10.7246,7.5673,0.2923,50.799,-4.4737,2.0341,2.6299,0.4367,0.4724
Fitch Ratings,The AES Corporation,BB,2012-06-15,874761,0,4991.0,Other,AES,1.0937,0.6682,2.2633,25.0963,14.5484,14.5484,22.3879,14.039,0.3603,0.355,16.4662,29.8658,3.5328,5.4637,-0.7934,-0.7928
Moody's Investors Service,New York Times Company (The),B+,2012-06-15,71691,0,2711.0,NoDur,NYT,1.6996,0.6001,1.5005,80.5421,7.3361,7.3361,13.4425,4.4635,5.4376,0.6028,8.296,-348.6165,1.6767,3.3178,-0.6845,-0.7221
Moody's Investors Service,"Worthington Industries, Inc.",BBB-,2012-06-15,108516,1,3310.0,Manuf,WOR,1.3889,0.2562,0.7141,13.1324,4.0088,4.0088,6.2131,6.9932,4.5605,1.3498,16.7711,25.5602,6.6755,12.4742,1.5184,1.3591
Moody's Investors Service,"Amkor Technology, Inc.",BB-,2012-06-15,1047127,0,3674.0,BusEq,AMKR,1.3754,0.656,2.1428,22.5807,12.7165,12.7165,23.8771,8.5443,7.8756,1.0741,36.4621,37.2534,8.4824,12.5424,0.9263,0.1768
Fitch Ratings,WPP plc,BBB+,2012-06-15,806968,1,7311.0,Other,WPP,0.9585,0.3609,0.706,92.184,11.8961,11.8961,15.7227,10.062,9.1451,0.3985,12.0755,-18.9365,3.3102,7.7176,-4.2343,-4.3983
Moody's Investors Service,"WESCO International, Inc.",BB-,2012-06-15,929008,0,5063.0,Shops,WCC,2.0541,0.3233,0.5177,20.1865,5.4358,5.4358,6.0649,4.5607,3.2037,1.9899,14.5805,108.4745,6.3746,9.8671,0.6159,0.2538
Moody's Investors Service,Pacific Life Insurance Company,A-,2012-06-15,1299130,1,3826.0,BusEq,PACB,10.3015,0.0158,0.0161,38.4904,-324.1178,-324.1178,-306.9811,-323.0311,-323.031,0.1551,-57.1327,-57.1327,-50.1054,-56.2296,10.3643,10.7212
Moody's Investors Service,PRA International,BB,2012-06-15,1185348,0,6153.0,Money,PRAA,22.5338,0.2709,0.3715,100.0,38.7909,38.7909,43.3018,36.4895,21.9619,0.4285,16.9851,19.4802,9.4428,12.384,0.5129,0.5395
Moody's Investors Service,PPL Corporation,BB,2012-06-15,922224,0,4911.0,Utils,PPL,1.1868,0.5892,1.5755,56.3197,21.8988,21.8988,31.0527,14.5406,10.9612,0.2595,11.5122,16.971,2.9723,4.7289,-0.2095,-0.6555
Moody's Investors Service,"AllScripts Healthcare Solutions, Inc.",BB,2012-06-15,1124804,0,7370.0,BusEq,MDRX,1.3234,0.1793,0.2493,46.0893,9.4554,9.4554,18.6239,8.1352,5.0973,0.5768,4.9846,-140.2288,2.9401,4.0908,0.956,0.8766
Fitch Ratings,"YUM! Brands, Inc.",BBB,2012-06-15,1041061,1,5812.0,Shops,YUM,0.9449,0.6359,2.1498,47.5624,15.5955,15.5955,20.7882,14.0527,10.2089,1.364,70.5812,220.1869,14.1655,25.6981,1.1426,1.0844
Moody's Investors Service,"PPG Industries Securities, Inc.",BBB+,2012-06-15,79879,1,2851.0,Chems,PPG,1.8082,0.5091,1.0685,40.2038,9.9825,9.9825,13.2137,9.2907,8.3251,0.9145,27.9164,-283.7758,6.6889,13.7037,0.559,0.4674
Moody's Investors Service,"Benchmark Electronics, Inc.",BB,2012-06-15,863436,0,3672.0,BusEq,BHE,3.765,0.0097,0.0102,7.802,3.682,3.682,5.3401,3.6224,3.3203,1.6263,7.1262,7.376,5.3998,7.0567,-1.8153,-2.047
Fitch Ratings,Braskem International Ltd,BBB-,2012-06-15,1071438,1,2860.0,Chems,BAK,0.6518,0.1142,1.3353,12.0136,-6.4729,-6.4729,2.035,-10.612,-11.2067,0.4607,-18.139,-18.1787,-5.1631,-16.0683,3.3026,2.7118
Moody's Investors Service,"Vail Resorts, Inc.",BB-,2012-06-15,812011,0,7990.0,Other,MTN,1.01,0.3677,0.5828,18.4693,8.095,8.095,18.2023,4.7573,2.9552,0.5996,4.0798,7.1037,1.7686,2.5796,6.2936,5.326
Moody's Investors Service,CVR Energy Inc.,BB-,2012-06-15,1376139,0,2911.0,Enrgy,CVI,2.3092,0.3965,0.6646,21.5864,11.2664,11.2664,13.1614,11.6939,6.876,1.6123,29.1297,30.0853,12.1374,17.5798,0.5757,-0.0889
Moody's Investors Service,"Arrow Electronics, Inc.",BBB-,2012-06-15,7536,1,5065.0,Shops,ARW,1.7744,0.3441,0.5337,13.7848,4.2489,4.2489,4.916,3.7858,2.7995,2.1762,16.3068,33.1267,6.0974,10.6962,-0.8036,-0.9895
Moody's Investors Service,PACCAR Inc,A+,2012-06-15,75362,1,3711.0,Durbl,PCAR,2.2829,0.3497,0.9847,20.3451,8.9625,8.9625,10.8075,6.4151,4.4458,0.7231,8.5408,8.5408,3.2148,5.5543,0.473,0.0212
Moody's Investors Service,"Oxford Industries, Inc.",BB-,2012-06-15,75288,0,2300.0,NoDur,OXM,1.821,0.3363,0.5193,54.4159,9.0665,9.0665,12.8635,5.735,3.8713,1.4904,14.33,130.6599,5.7429,9.5107,0.5205,-0.8105
Moody's Investors Service,"Baker Hughes, a GE company, LLC",A,2012-06-15,1701605,1,1389.0,Enrgy,BKR,2.7975,0.1941,0.2549,23.0296,13.1108,13.1108,19.7721,11.7947,8.7691,0.7981,10.9183,19.6616,7.0149,8.799,1.2735,-0.387
Moody's Investors Service,Hexcel Corporation,B+,2012-06-15,717605,0,2821.0,Chems,HXL,2.1184,0.229,0.3128,24.5691,13.7891,13.7891,18.2706,12.6041,9.7314,1.0118,16.8911,18.1928,9.8467,13.0226,0.4268,-0.6537
Moody's Investors Service,"Holly Energy Partners, L.P.",B+,2012-06-15,1283140,0,4610.0,Other,HEP,1.1589,0.451,0.8213,69.8877,49.5702,49.5702,68.3583,33.9869,29.3992,0.1531,9.8402,19.1206,5.1879,5.4027,-0.2063,-2.3111
Fitch Ratings,"Honda Motor Co., Ltd",A,2012-06-15,715153,1,3711.0,Durbl,HMC,1.3239,0.3305,0.9138,25.5214,2.911,2.911,9.5887,3.2385,2.794,0.6747,4.4741,4.4741,1.7197,2.9956,-1.9172,0.1068
Moody's Investors Service,Scholastic Corporation,BB,2012-06-15,866729,0,2731.0,NoDur,SCHL,1.8507,0.2013,0.261,53.9713,8.6625,8.6625,14.6697,7.9332,4.7871,1.2807,13.0194,20.3885,6.4719,10.3992,1.4106,1.2047
Moody's Investors Service,Sonoco Products Company,BBB,2012-06-15,91767,1,2650.0,Manuf,SON,1.4828,0.286,0.4118,18.6108,8.2,8.2,12.3139,6.1699,4.8751,1.257,13.3631,37.4804,6.1406,9.5411,-0.2118,-0.6038
Moody's Investors Service,"Great Atlantic & Pacific Tea Co., Inc.(The)",B-,2012-06-15,43300,0,5411.0,Shops,GAP,2.0249,0.3683,0.6044,36.2499,9.8838,9.8838,13.3617,9.4096,5.7255,1.9603,30.2359,30.2359,11.2234,19.1011,-0.1635,-0.3227
Moody's Investors Service,Griffon Corporation,B+,2012-06-15,50725,0,3420.0,Manuf,GFF,2.8559,0.5136,1.0943,21.4912,3.0341,3.0341,6.718,-0.7838,-0.4059,0.9815,-1.1399,-10.4912,-0.3984,-0.5545,-0.785,-1.5718
Moody's Investors Service,"H&E Equipment Services, Inc.",B-,2012-06-15,1339605,0,5084.0,Shops,HEES,1.124,0.4888,1.0169,26.7438,5.571,5.571,19.5584,1.685,1.2388,0.9565,3.3784,3.8788,1.1849,1.7271,1.2135,-0.2504
Moody's Investors Service,Kaiser Aluminum Corporation,BB-,2012-06-15,811596,0,3350.0,Manuf,KALU,2.9005,0.1478,0.175,13.2406,4.2266,4.2266,6.7317,3.1737,1.9288,0.9854,2.8758,3.1438,1.9007,2.4507,-0.1127,-0.0284
Moody's Investors Service,Select Medical Holdings Corporation,B-,2012-06-15,1320414,0,8060.0,Hlth,SEM,1.2591,0.6209,1.67,17.6836,11.0793,11.0793,13.9149,6.5512,3.8025,1.0117,13.3235,-13.1501,4.0677,5.0514,0.5341,0.6021
Moody's Investors Service,Huntsman Corporation,BB-,2012-06-15,1307954,0,2860.0,Chems,HUN,2.161,0.6777,2.2218,16.3978,5.4006,5.4006,9.3129,3.2083,2.2012,1.2962,14.1329,15.9771,2.8994,4.5554,1.7559,1.3906
Moody's Investors Service,IDEX Corporation,BBB,2012-06-15,832101,1,3561.0,Manuf,IEX,1.9588,0.2289,0.3837,40.876,16.4642,16.4642,20.3408,15.3247,10.3828,0.6353,11.42,-139.3561,6.5961,8.8055,-0.3825,-0.4949
Moody's Investors Service,"Ingles Markets, Incorporated",B+,2012-06-15,50493,0,5411.0,Shops,IMKTA,1.3403,0.6552,1.9797,22.2394,3.3207,3.3207,5.7138,1.701,1.0944,2.2053,9.0427,9.0427,2.4135,3.1181,-0.7698,-0.8816
Moody's Investors Service,"Sinclair Broadcast Group, Inc.",B,2012-06-15,912752,0,4833.0,Telcm,SBGI,1.0723,1.1057,-10.8298,68.0703,29.4841,29.4841,43.0033,15.8598,9.9045,0.487,-68.7739,-7.7064,4.8738,7.2702,-0.0094,-0.3539
Moody's Investors Service,"Interface, Inc.",B+,2012-06-15,715787,0,2273.0,NoDur,TILE,2.7966,0.5117,1.0479,35.1234,8.9922,8.9922,12.6979,6.1812,4.0629,1.2341,13.6173,18.5343,4.9555,6.6493,-0.3653,-0.4528
Fitch Ratings,"Interpublic Group of Companies, Inc.",BBB,2012-06-15,51644,1,7311.0,Other,IPG,1.0921,0.3815,0.6767,8.4321,8.4321,8.4321,11.4133,6.9245,4.1676,0.4979,11.9894,-35.0798,2.1514,6.7756,0.4433,0.3977
Moody's Investors Service,"Rockwell Automation, Inc.",A-,2012-06-15,1024478,1,3620.0,Manuf,ROK,2.3123,0.3411,0.5177,39.8373,14.459,15.4506,17.6388,14.459,11.6292,1.1354,39.8799,120.7309,13.1904,26.2759,1.0026,0.8287
Moody's Investors Service,McKesson Canada Corporation,BBB+,2012-06-15,927653,1,5122.0,Shops,MCK,1.0884,0.3102,0.5826,5.2338,1.7364,1.7364,2.1395,1.5476,1.147,3.6963,20.1874,2814.286,4.167,13.9251,2.8633,2.7529
Moody's Investors Service,"Stoneridge, Inc.",B,2012-06-15,1043337,0,3679.0,BusEq,SRI,1.51,0.5042,1.4789,19.1772,1.7672,1.7672,5.0212,9.3604,6.4488,1.1005,25.2088,423.4041,6.5474,12.4982,-0.5318,-0.6808
Moody's Investors Service,Madison Gas and Electric Company,A+,2012-06-15,61339,1,4931.0,Utils,MGEE,2.9986,0.3958,0.6599,60.7657,19.7422,19.7422,27.2355,17.7385,11.1512,0.3745,11.0587,11.0587,4.1763,6.6818,0.1947,-0.0493
Moody's Investors Service,Ferro Corporation,B+,2012-06-15,35214,0,2851.0,Chems,FOE,1.9434,0.3385,0.531,18.9035,2.5964,2.5964,5.5761,0.9897,0.1989,1.4791,0.5078,0.8313,0.2053,0.3359,-1.6846,-2.0055
Moody's Investors Service,ManTech International Corporation,BB,2012-06-15,892537,0,7373.0,BusEq,MANT,1.7747,0.1551,0.1836,14.5054,7.9218,7.9218,9.8448,7.5088,4.6448,1.6305,12.2383,129.3755,7.5733,10.3398,1.3138,0.0557
Moody's Investors Service,"Fiesta Restaurant Group, Inc.",B,2012-06-15,1534992,0,5812.0,Shops,FRGI,0.7528,1.0146,-69.3551,67.8482,8.0462,8.0462,12.2796,2.9846,2.0088,1.2831,-204.2166,-7.4274,2.5775,2.9881,0.4593,0.4823
Moody's Investors Service,ProAssurance Casualty Company,A-,2012-06-15,1127703,1,6331.0,Money,PRA,22.5338,0.2709,0.3715,100.0,38.7909,38.7909,43.3018,36.4895,21.9619,0.4285,16.9851,19.4802,9.4428,12.384,0.5129,0.5395
Moody's Investors Service,Ryerson Holding Corporation,CCC-,2012-06-15,1481582,0,5051.0,Shops,RYI,2.4727,1.2685,-4.9185,13.9287,2.0868,2.0868,2.9959,-0.4186,-0.1713,2.2978,3.2885,2.0652,-0.4275,-0.883,42.2987,44.9226
Moody's Investors Service,Entravision Communications Corporation,B,2012-06-15,1109116,0,4833.0,Telcm,EVC,2.7322,1.0015,-676.7593,54.4281,17.9906,17.9906,29.4836,-1.2397,-4.2182,0.416,1461.743,2.9026,-1.7547,-2.163,-0.2323,-0.2302
Moody's Investors Service,"General Mills Canada, Inc.",BBB+,2012-06-15,40704,1,2040.0,NoDur,GIS,0.9605,0.4724,1.0795,36.2873,15.3825,15.3825,18.6332,13.27,9.4087,0.7896,23.0883,-26.4643,7.5324,12.1821,1.3075,1.2668
Standard & Poor's Ratings Services,Martin Marietta Materials Inc.,A,2012-06-11,916076,1,1400.0,Other,MLM,1.806,0.3475,0.7035,19.4609,11.9982,11.9982,22.9818,7.8454,5.8695,0.5375,6.7261,11.9823,3.2118,4.3886,-1.2953,-1.1214
Standard & Poor's Ratings Services,Hologic Inc.,BB,2012-06-11,859737,0,3844.0,Hlth,HOLX,2.636,0.3364,0.5069,51.5931,20.9263,20.9263,37.9569,12.7078,8.7825,0.2978,5.3509,-10.8811,2.6153,3.551,-0.0397,-0.07
Standard & Poor's Ratings Services,Vulcan Materials Co.,BB,2012-06-11,1396009,0,1400.0,Other,VMC,1.3287,0.3803,0.6872,11.7523,-0.5682,-0.5682,14.3639,-7.5114,-3.7708,0.3068,-2.5922,-61.3702,-1.2296,-1.6064,-2.2103,-2.0081
Standard & Poor's Ratings Services,ABB Ltd.,A,2012-05-17,1091587,1,3613.0,Manuf,ABB,1.5144,0.0686,0.1412,30.1656,12.0865,12.0865,14.3088,11.8396,8.1073,0.8703,17.609,25.506,7.4997,16.4006,0.0689,0.1098
Standard & Poor's Ratings Services,Oracle Corp.,A+,2012-04-24,1341439,1,7370.0,BusEq,ORCL,2.7603,0.2685,0.3956,76.4247,33.7797,33.7797,41.6288,32.0336,23.9936,0.4844,21.2374,78.9051,11.623,15.5352,0.4756,0.4536
Standard & Poor's Ratings Services,Vail Resorts Inc.,BB-,2012-04-23,812011,0,7990.0,Other,MTN,1.01,0.3677,0.5828,18.4693,8.095,8.095,18.2023,4.7573,2.9552,0.5996,4.0798,7.1037,1.7686,2.5796,6.2936,5.326
Standard & Poor's Ratings Services,Scholastic Corp.,BB-,2012-04-18,866729,0,2731.0,NoDur,SCHL,1.7935,0.225,0.3499,53.7175,5.523,5.523,11.4455,4.4791,2.0984,1.2627,6.1216,10.1048,3.0464,4.744,-0.697,-0.6823
Standard & Poor's Ratings Services,SK Telecom Co. Ltd.,A-,2012-02-14,1015650,1,4812.0,Telcm,SKM,0.918,0.2181,0.4644,84.7164,13.3897,13.3897,13.3897,13.7171,9.9253,0.6524,12.022,19.1593,6.2659,9.4003,4.6381,2.9022
Standard & Poor's Ratings Services,Precision Drilling Corp.,BB+,2012-02-14,1013605,0,1381.0,Enrgy,PDS,3.1253,0.2378,0.3121,37.9746,17.6734,17.6734,40.4973,3.7805,4.3431,0.3327,5.6829,7.9851,3.4095,4.3312,-14.7515,-13.3985
Standard & Poor's Ratings Services,Cedar Fair L.P.,B,2012-02-09,811532,0,7996.0,Other,FUN,0.4842,0.9187,11.4146,91.0492,22.1636,22.1636,35.3712,7.1147,6.3487,0.5024,47.8885,-44.2946,3.1896,3.8941,0.6117,0.2941
Standard & Poor's Ratings Services,Roper Technologies Inc.,BBB-,2012-02-07,882835,1,3823.0,BusEq,ROP,1.8495,0.312,0.4875,53.4395,21.5537,21.5537,26.8084,18.7918,13.5191,0.4707,11.7263,-29.8302,6.3631,8.0673,1.2091,1.1922
Standard & Poor's Ratings Services,Harley-Davidson Inc.,BBB+,2012-01-25,793952,1,3751.0,Durbl,HOG,2.0194,0.672,2.6066,37.8164,11.5372,11.5372,18.987,8.0354,3.0157,0.5153,11.7664,11.9263,2.7534,3.8598,2.3478,2.12
Standard & Poor's Ratings Services,Eastman Kodak Co.,D,2012-01-19,31235,0,3577.0,BusEq,KODK,1.2684,-1.381,-0.6447,13.6681,-17.1827,-17.1827,-8.9819,-21.1158,-21.311,0.7664,31.4468,28.131,-15.7974,74.8734,-2.9934,-2.9329
Standard & Poor's Ratings Services,Olin Corp.,BB,2011-11-04,74303,0,2810.0,Chems,OLN,2.7671,0.3264,0.4845,20.1632,11.923,11.923,16.6046,13.7055,8.8606,0.7927,16.5025,25.9962,7.0238,11.1166,2.5568,0.9042
Standard & Poor's Ratings Services,"Ryman Hospitality Properties, Inc.",B,2011-11-03,1040829,0,6798.0,Money,RHP,0.8626,0.5296,1.1257,38.3593,-8.57,-8.57,7.3479,-17.2627,-11.5757,0.2938,-8.9534,-8.9534,-3.5178,-4.2119,0.072,-2.8052
